from,to,adj_p_value,log2fc,factor,factor_1,factor_2
GLDS-104,207278.0,0.0096360188538044,0.268918662964954,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11674.0,7.506165335281601e-16,0.445212574633134,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20887.0,0.000570824262225862,0.673426478431944,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70314.0,4.20058753234807e-05,0.43666494084793,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70974.0,4.6234286385225e-08,0.403067388670394,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11937.0,4.63980320120585e-24,0.731959185694574,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20981.0,0.0235603481586412,0.709178654648368,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,30949.0,0.0119736273731112,0.179046043995839,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70497.0,0.0427879152787492,0.208614535404801,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68897.0,0.0043312537085241,0.358059143778388,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18479.0,1.29767570090821e-06,0.789120601515913,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16409.0,0.0132131268584056,0.457683215588788,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67150.0,0.0224973301079738,0.146945114064317,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11535.0,0.000988456753835534,0.558969465908683,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67773.0,0.0127690314368437,0.197836481147406,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12041.0,0.0345417114554528,0.117208863169392,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,78921.0,0.0186938390589029,0.42604042813708,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,27421.0,0.031025705323955,2.00789633470197,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66885.0,0.000874000710531285,0.210310295873302,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12971.0,0.0012562509196914,0.495720622042033,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20128.0,0.007151764752131,0.590262919423199,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18242.0,0.000449804687278368,0.310746187007511,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,77938.0,2.12674607927147e-15,0.590889131428218,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22242.0,0.0347555761735476,2.25039135327565,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13017.0,0.000958302514194018,0.36963752617533,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20133.0,4.81446039106437e-08,0.457556459914076,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,76954.0,0.0095203696179171,0.334485256214992,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18555.0,0.0407886550587641,0.0937158672772653,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,75974.0,0.0398067746917276,0.298116734514852,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,21953.0,1.6772755945375098e-11,0.538484719841876,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14735.0,5.69417457109494e-13,0.596991114115509,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,54638.0,1.43287410524958e-05,0.319166248193854,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20977.0,0.0152820065246526,0.453985145732144,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14069.0,0.000305790905624181,1.01558959990867,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,236920.0,0.0298405246878051,0.243514213233612,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,50790.0,6.75697439662096e-07,0.335093988029432,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,320302.0,5.34379416234254e-05,0.677923589150222,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,210297.0,0.0218734828820828,0.585215632480705,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,53610.0,0.000313307346410239,0.145922013882349,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,26549.0,1.25826742651854e-05,0.222878193714106,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,320707.0,7.908499904759701e-15,0.817175035737699,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,140571.0,0.000108130515472777,0.643610487817315,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15161.0,0.000214124713671812,0.246854922519978,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17257.0,0.0059209242955202,0.201413630100007,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17524.0,0.0254808629393704,0.232739764919907,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18823.0,0.0162106797054073,0.754368162634132,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14605.0,8.54084274331366e-14,0.78363662148444,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66889.0,0.0072793274768387,0.190483718393137,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14456.0,3.17290405104426e-05,0.265193189330551,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17930.0,2.35575621213469e-09,0.531650798162537,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11593.0,0.0377912766870655,0.19211165525005,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,64933.0,0.0312156422954195,0.404561849995569,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,244349.0,3.76131574266387e-08,0.243553924395225,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11733.0,2.36427071936249e-07,0.32224075080503,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20377.0,0.0060849812528842,0.644231686155502,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,83436.0,0.024725246191717,0.230988594873439,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20563.0,0.0300390977478009,0.967288031972775,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14182.0,0.0065471978533642,0.147283096180719,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19663.0,0.0070489968698552,0.272682733479189,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,52348.0,0.0025124352103576,0.250008148059597,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,108150.0,2.9522776443842e-05,0.570850654477589,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,110784.0,5.70669231672403e-08,0.49930869553191,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,192169.0,0.0119705548443372,0.194066471940865,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,53318.0,0.0179870735329982,0.611171762888716,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,142980.0,0.039540911693551,0.404415860223512,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71306.0,1.62664125413524e-05,0.649069643043528,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12404.0,0.015828203140827,2.84403102838922,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14719.0,0.0086298349553091,0.16100513287977,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17125.0,5.32111943411457e-05,0.311384988448089,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,78651.0,0.0024590448566474,0.228696863487903,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,213435.0,1.28909780475222e-21,2.09127997789929,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,108682.0,1.57535358744101e-19,1.01993604663234,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14388.0,0.000163862535413404,0.307012356736171,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71296.0,0.00034094694838122,0.881623281574855,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14681.0,0.0159979852939206,0.243441968473399,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,75796.0,0.000178798026068842,0.629202255025909,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17750.0,8.04557851584067e-08,1.22512250227941,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17748.0,4.16305870306614e-08,0.822011179759391,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,102122.0,0.0460403734974016,0.191900993062187,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17388.0,6.48268835153956e-12,0.526118907329684,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,382034.0,0.0389738942777639,0.324307616090849,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19339.0,0.0023777343151936,0.223181992204061,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,110385.0,0.0052986953005513,0.456115203491646,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70885.0,0.000244610110243143,0.317186961634281,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12400.0,0.0208159721017532,0.214648800799745,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15484.0,0.000968924931108513,2.23865852883834,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18021.0,0.000514337035788283,0.210950699396051,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,58994.0,0.0172947992604361,0.676291812481978,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,270118.0,0.000132943920619236,0.454339248654071,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,52815.0,0.0021005848136463,0.331512635408989,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66948.0,2.70640213178237e-06,0.253726054489279,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11606.0,2.74476298310823e-21,0.954765402194551,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11796.0,9.73234963494759e-05,0.552711856556197,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,72169.0,0.000141021496568872,4.0534329059553,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12023.0,1.9328542204316001e-26,1.01394561851113,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67398.0,2.81835014350449e-06,0.319272536824711,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19684.0,0.039722977150152,0.136523031380242,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,54725.0,0.0044526830330543,0.651819419929529,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11808.0,0.031025705323955,2.9744992648249,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11814.0,0.0184562249395449,3.58862130467301,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,270151.0,9.54904915248156e-07,0.307595073755769,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14385.0,1.47186765643038e-35,0.927173834663361,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56857.0,1.0035719929332e-07,1.13874152410407,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,84004.0,0.0023580566574227,0.332871246981504,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18577.0,5.1382283034234296e-26,0.76729365899329,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,59035.0,0.0073868711333193,0.165153797420297,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14697.0,3.7020976021288e-10,0.624519663070955,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16835.0,0.0348323975426496,0.40143243076112,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,235041.0,6.59513409483699e-08,0.271613999585947,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11891.0,4.79271598455169e-05,0.693712595644318,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71602.0,0.036518909088331,0.206707793738963,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,21406.0,0.0482410394657905,0.124248533423168,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19883.0,2.26396596308818e-08,0.450181311419485,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14155.0,0.0230002343868094,0.146185062396492,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,83946.0,1.71253336450406e-08,0.411284639386313,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,83603.0,0.0420391720221605,1.29068935183207,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67834.0,6.38270924750384e-05,0.286507462629785,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,94180.0,0.0095714919212513,1.36856605831792,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,102462.0,0.0178071144431398,0.184111099184146,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18746.0,0.0076912441301879,0.141362319576065,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,109161.0,0.0313777164468848,0.128326934151917,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12988.0,0.0057825313010348,0.254314556609714,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66867.0,0.0073868711333193,0.173261761302576,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20320.0,0.0042086553850573,0.20670030227453,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,69642.0,1.69255271193823e-06,0.278554813091968,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22003.0,1.31460783562606e-11,0.640370445200989,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,76459.0,8.29640200614696e-05,2.36034790446441,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74388.0,5.8657832027692606e-15,0.34632547234978,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17127.0,3.53563561751735e-46,1.32849767265998,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56469.0,0.0277122918278231,0.14800606535627,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,24127.0,0.0384318006305506,0.236048753950768,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,211586.0,0.0488670676650385,0.288167867446228,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70348.0,0.000917365931235606,0.642542289505107,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,23959.0,0.0165132014191821,0.384029402440888,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,21813.0,4.73221817868766e-10,0.40584525878826,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17532.0,0.0039280983065742,0.47127334819992,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19228.0,0.0152547833314585,0.681956819776588,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,245038.0,0.0169517948335356,0.696009198229093,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74100.0,6.09572780792445e-08,0.408983775276137,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74770.0,2.4501609211180902e-17,0.557166934282497,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67095.0,2.13396917956387e-07,0.185249356248792,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20187.0,0.000151802689391066,0.223325838805054,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,270192.0,0.0402073379263019,0.238009437368063,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,102626.0,6.93163996696269e-05,0.381029580432302,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,83486.0,0.0066894036187265,0.252549547294571,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19654.0,0.0021459089567284,0.199553453834437,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,80987.0,0.0078876676358509,0.296708611721204,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19087.0,2.76499535178685e-05,0.16950317059256,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14201.0,5.60983683453071e-24,1.37435197114456,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19309.0,6.11167118667113e-27,0.606731400471874,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,232430.0,0.0458782374789362,0.162824547297213,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68521.0,0.0050588917624059,0.613770939606021,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,246728.0,0.0211018005101953,0.901599027231289,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,97827.0,0.000198022574746902,0.432620191123834,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,226866.0,0.0426301502744738,0.57627616552223,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,319713.0,6.79824952028824e-05,0.496201601815556,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16332.0,0.0016191026002231,0.234903118742523,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,252972.0,4.08905695140602e-05,0.194803042667703,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,210710.0,0.0254340674316553,0.61384819275013,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,233863.0,0.0034141494685299,0.172890944303912,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,243725.0,0.0360442709394589,0.287967904737818,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,225638.0,0.0238532092538973,0.302092341111825,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,239273.0,4.27683647132163e-06,0.361046856710543,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,216613.0,9.53970532890348e-05,0.445850220874313,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74205.0,6.56173518002927e-06,0.566955379207551,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18046.0,0.0134959725547154,0.154887224443651,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,235604.0,0.0139974764556143,1.34343433961809,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68460.0,1.63321253857719e-37,0.574988316119052,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,380928.0,1.38327327679037e-20,0.42867055370451,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18642.0,1.36176134586767e-05,0.220465330745374,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,243653.0,0.0406024158424907,0.341222017134154,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,110253.0,2.50392102105382e-07,0.387783246820346,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,213012.0,0.0363931691231539,0.217135493130808,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,77044.0,0.0126907747705557,0.165219409511675,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230676.0,4.96216771725645e-05,0.417021477758993,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67534.0,0.0039498936636908,0.31690004653031,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,26398.0,0.0045494974488527,0.125082601975466,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67775.0,0.0080123129144638,0.674073635598574,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,208748.0,0.0419314043482724,0.293368759664897,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,77559.0,4.61497477726101e-07,0.358367341304773,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,103149.0,0.0012356387169297,2.4335518551022,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,235130.0,2.83044882801261e-11,0.933596073042309,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,226252.0,0.00026269903855067,0.3314566538999069,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,229776.0,4.22697919304258e-16,0.926457557573503,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67855.0,0.0151780763246445,3.09784824448607,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,117147.0,0.0161997838470272,2.3752563807266,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17920.0,0.0470182834549276,0.330851069665728,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,208943.0,0.000874799884924819,0.694711760060168,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,69587.0,1.96846559750657e-05,0.334044129740122,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,668880.0,0.0244569535909061,0.325685935042215,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11551.0,0.0178538660362162,0.637097356620961,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,94282.0,0.000145299736542548,0.781955521114251,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12733.0,0.0060903395145464,3.99649241564245,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,26903.0,0.0025685895763511,0.269872417085353,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,211499.0,8.987583534191921e-09,0.35361070222459,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,77057.0,0.0223656909732484,0.354710813846002,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,60596.0,0.000365854303946244,0.522766752618659,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,319615.0,0.0076649805962999,0.36143357288627,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,69926.0,0.0275444545759829,1.35907842834146,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,218343.0,1.11990215870217e-13,0.444838172303455,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,100710.0,7.59240882143735e-06,0.288753552885372,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,232237.0,0.000271617031286979,0.347080911660911,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18679.0,0.000691880376903286,0.305609299124919,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,108155.0,8.04557851584067e-08,0.293034711359601,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,238330.0,3.43155269197216e-13,0.71013912547718,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230648.0,0.0371594448599657,0.0954464501105633,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11920.0,0.0193337795298087,0.177348297789298,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67712.0,0.0136110064638034,0.538664555036741,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,544817.0,0.0045159532769033,0.27241117745991,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,217721.0,0.0136687163314827,0.659640186099316,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,235086.0,2.84440434300563e-05,1.16984121937918,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,225288.0,0.0079403425775693,0.38675806096594,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,327987.0,0.0365066195758285,0.157529640967298,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66306.0,0.0022706727156439,0.181020369245072,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,51801.0,3.2368109845132502e-21,1.04722950175077,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68842.0,0.0119605823905821,0.13684936952039,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67946.0,0.0495445582071802,0.502055447325328,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,547253.0,0.000108706292565269,0.594069817855364,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,243537.0,0.0192473963912408,2.79005369602594,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,245527.0,1.4079822648825701e-09,0.889717093280982,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15957.0,0.000161261400225917,1.06364413077514,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20474.0,4.55418892899947e-06,0.371262444811002,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,380912.0,0.0131464605397558,0.173114445874476,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230597.0,0.0018363649091433,0.199335530563638,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,76967.0,0.0250151244060586,0.227751406880809,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,69693.0,0.0023365479520008,2.5318189667589,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,58250.0,0.0013095982852295,0.398587033766258,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,237943.0,1.73174110470175e-08,0.433365519743598,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71037.0,0.0268544458406243,0.97180218588016,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,414872.0,0.0288902086759273,0.122522584736813,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74729.0,0.000443054018546757,0.478836520188757,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,99929.0,2.30971158800143e-05,0.657329556001668,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16979.0,4.16562116067295e-18,1.23010295309949,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,240255.0,0.0194809508193002,0.169432328534205,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68539.0,2.94660473276185e-14,0.409044553973646,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20350.0,2.29368128615819e-07,0.532531789249374,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,231470.0,0.0241459364272624,0.337760158534091,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,117160.0,5.5959858592285995e-12,0.7143129523523,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,245578.0,0.0283278439797134,0.831272499469337,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,217217.0,1.03329210251145e-06,0.224697077452776,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,26877.0,4.0782033026266205e-15,0.533911629203303,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20272.0,0.0242558369046168,0.274355454323894,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,194388.0,0.0161414605358796,0.238148629271602,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,109979.0,3.28713111005806e-11,0.711586909348687,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,382014.0,0.0156516319256801,0.196826473044464,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,110959.0,9.84788197371009e-10,0.387325247798966,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70598.0,0.00023889620908146,0.297124435973244,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18717.0,0.0489966370837979,0.143498935369805,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,72135.0,0.0416062171991107,0.341736773381006,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,80981.0,0.000574832993876551,0.498622582019884,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,217030.0,1.15122500451586e-05,0.201528199942312,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,231440.0,0.00028747479271886,0.673627835334934,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13482.0,0.0047984799273858,0.54982696120474,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,26396.0,0.0047273348275819,0.130868820905525,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13631.0,0.000248359589904576,0.483160345578193,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67013.0,5.1063343322217705e-09,0.356341697522958,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,112407.0,0.0050437245086365,0.353030362192666,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,244871.0,0.000108130515472777,0.343039024014043,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66860.0,0.0137536644925454,0.248076009537974,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,213993.0,0.0334302482659934,0.212277433506954,spaceflight_v_ground_control,spaceflight,ground_control
