from,to,adj_p_value,log2fc,factor,factor_1,factor_2
GLDS-104,51886.0,4.2433592613257e-06,-0.309406759183586,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67035.0,3.44718750842176e-07,-0.410821561849345,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14466.0,0.0087053536712985,-0.215285298927616,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19769.0,0.0025514141779234,-0.298364354583417,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16800.0,1.06875606107134e-10,-0.775612397874085,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16905.0,2.90882010891245e-16,-0.440410369834653,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66614.0,0.000641547607488115,-0.288741601005086,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,246703.0,0.0013124130489879,-0.190249443030148,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70762.0,1.02148270901869e-10,-1.16332345326421,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,50754.0,0.0064829696514523,-0.300114236384302,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18632.0,0.0458801747116913,-0.170233856567997,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,210529.0,0.0134330392156981,-0.168461156312431,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,59006.0,5.0402604555678796e-11,-0.555582099489248,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19299.0,0.0201572965954449,-0.158188359940552,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14066.0,0.008970701683254,-0.531470407670058,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66568.0,0.0444325317005436,-0.623648575629544,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19885.0,0.0025279688733638,-0.347319977645404,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17777.0,0.000437124819343915,-0.370393355102166,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,26377.0,9.93311988561934e-05,-0.865566563435292,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,107869.0,6.36340864073366e-07,-1.10963372949404,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,53861.0,0.0011544942694732,-0.231869463091328,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12042.0,0.0224337289192367,-0.180365762728743,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67460.0,0.0232313985818773,-0.226641777757922,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67427.0,0.0178312072959215,-0.190656892257292,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230027.0,0.0079917514804896,-0.24203519183671,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,53378.0,2.67498381169841e-08,-0.357274419165962,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56376.0,2.00371411787076e-05,-0.423090321314599,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,26409.0,3.25322523642623e-06,-0.341030592715603,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66362.0,2.82003774425448e-05,-0.343952300758814,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67628.0,0.0491675522050006,-0.127372071634854,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230157.0,1.29162622713189e-23,-1.67565335791743,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56079.0,1.6711409953464802e-44,-1.35701809995981,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,72479.0,0.0072738238490221,-0.28795031626478,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66408.0,0.029378128695604,-0.234721473285062,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12017.0,6.39255544636925e-15,-0.352784495172332,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19359.0,0.0013216870140948,-0.181911641671334,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66401.0,0.0383929926218969,-0.184850214063375,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,53598.0,0.000587949256760945,-0.217704258281974,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,269523.0,0.0046277847836517,-0.161186301021437,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,242406.0,5.75401315447932e-07,-0.268030332957888,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230103.0,2.13963883776566e-07,-0.185528134781188,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12757.0,0.00024893570171602,-0.281213071403042,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,329908.0,0.00085865705412562,-0.17571954081271,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,242585.0,0.0247964079287676,-0.263493265396305,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11639.0,3.37832709314807e-07,-0.866163293292879,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67621.0,0.0366443404057243,-0.349122404362976,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230603.0,0.0022635090462865,-1.26022526504062,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67694.0,0.0048360665106871,-0.355898319634534,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18786.0,1.58593882061473e-07,-0.247430593275587,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,319965.0,0.0126391306459409,-0.182639393392035,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20280.0,0.0025886193936215,-0.159498048434836,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17149.0,9.09361421288848e-05,-0.302619839554603,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66526.0,0.0385544727124098,-1.89127909735293,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,60613.0,5.15009521060051e-12,-0.615198281381322,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,51797.0,0.0056113045084679,-0.213655239159593,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,69216.0,0.0088166078250485,-0.271635287783286,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,54170.0,0.0071578734269304,-0.150750453902337,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11426.0,0.000104465823688595,-0.172896698658124,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19063.0,2.0759622219817203e-09,-0.468084374375903,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,27224.0,0.011857478170495,-0.113478844262527,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,52830.0,0.0030198610066406,-0.487984600141759,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12795.0,3.9543732198839e-08,-1.45245059710225,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,58810.0,0.0028762604232839,-0.102846455454171,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18710.0,0.0011176460951562,-0.392296468990155,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68273.0,6.65172829485067e-05,-0.289511437737589,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,72269.0,0.0072176591496486,-0.743793982802684,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13200.0,0.0381648766736198,-0.151731107502229,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19248.0,0.0103130246113084,-0.234318843840185,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14077.0,5.27133052289111e-22,-1.3876059105317,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67898.0,0.0032794151039794,-0.182749932312821,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,75234.0,9.72256705054869e-08,-0.343572815951772,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,107271.0,2.54646538888273e-07,-0.316467886961423,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68592.0,0.0169995354641933,-0.175072117760991,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66146.0,0.0113987381231737,-0.211650404626111,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,433766.0,0.0025641943803868,-0.309067839622784,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230810.0,0.000126449239666688,-0.729550747225702,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68040.0,0.0018212620030142,-0.454354824034021,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,194231.0,2.0269976231134502e-15,-0.862294584539308,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,27096.0,1.32196079193585e-05,-0.273690260918535,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,100210.0,0.000752301447993264,-0.396321676520357,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18221.0,0.0465635999197788,-0.106490582318206,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,52174.0,0.0016876258871736,-0.168434434270994,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230789.0,2.45655849204269e-06,-0.276761200581821,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14050.0,0.000163559786381985,-0.23466655801516,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230734.0,3.29167869358177e-07,-0.551567633734296,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17764.0,0.000787675285749876,-0.228231335748061,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230784.0,0.0341409805896104,-0.37541095811453,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71787.0,0.0040991109706662,-0.289215744142167,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,75062.0,0.0403839076118172,-0.155963459210323,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,69582.0,5.14727624902334e-05,-0.268034618070175,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,53312.0,0.0011193969005924,-0.172453147418657,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22319.0,0.000151802689391066,-0.256907658018912,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18628.0,0.000775062074259987,-0.466611233502325,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,63958.0,0.000284890770337581,-0.301663784783035,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,110208.0,0.047718995020489,-0.149070853284264,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,57320.0,0.024381487336027,-0.15954403504934,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13347.0,5.18418719444035e-29,-0.833250328311355,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56273.0,8.81448557346153e-05,-0.25515319416548,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56717.0,0.0021927155898912,-0.224797760581487,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66454.0,0.0442911249209485,-0.150036718693186,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71890.0,0.0032947346513413,-0.325732591914801,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11610.0,0.0223878126389994,-0.261789737314783,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22791.0,9.37814949095887e-10,-0.383551973535587,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68991.0,0.000469904159242411,-0.217404421371501,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18762.0,9.4037221575376e-06,-0.852785570467772,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66469.0,0.0036185521731018,-0.212032915772304,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15194.0,0.011431258679507,-0.180365000960227,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19822.0,0.000245885508669138,-0.229071212498038,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,100972.0,4.46742687070822e-13,-0.269709515163439,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14284.0,0.0087053536712985,-0.319057719209083,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,192292.0,5.17889252662228e-06,-0.235853673843303,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68095.0,0.0372128143191062,-0.127084862359534,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,100732.0,3.61440936192438e-05,-0.273565981235603,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74919.0,0.024381487336027,-0.161134362946187,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,52206.0,0.0010387110096615,-0.162326478774599,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12615.0,0.000760805932019287,-0.632888567337763,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16599.0,0.0499322641148809,-0.214185217415916,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,78796.0,0.0015203590471015,-0.359185482379264,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,320661.0,0.0021045481513189,-0.189047364321049,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19687.0,0.0480443582495962,-0.145480920151271,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,231279.0,0.0095690240111002,-0.196300929282298,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22223.0,8.24973785663803e-38,-1.62413652408956,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74277.0,0.008749327803936,-0.229255301784584,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12617.0,0.035200709549514,-0.213848032313555,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,52822.0,1.41478555782485e-08,-0.457504878186329,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74167.0,0.000841097420457262,-0.156417742690025,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,231510.0,0.0024608069168631,-0.989756173512962,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14176.0,0.0058861224006696,-1.06032387444205,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70118.0,0.0047318791743378,-0.39566647139734,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,59043.0,0.000375096261353951,-0.145213212529238,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12452.0,0.000265486207851084,-0.38999831217649,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68098.0,0.000238585218073239,-0.182949030811072,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,80291.0,8.59340955658412e-05,-0.583638765666129,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,76167.0,0.0211727802031527,-0.304281765642642,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,53886.0,2.95249961178485e-12,-0.740000904481077,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,231452.0,0.0477873136898374,-0.130614176884926,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67151.0,0.0213085844609035,-0.254786832424289,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,23912.0,0.0027477353391467,-1.01616234957822,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,77462.0,0.0067240403989506,-0.487138904287975,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17165.0,1.64606719227983e-05,-0.285501552033141,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56433.0,1.83685355676509e-05,-0.337478846908878,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56378.0,4.4860236774488e-05,-0.285387195570437,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56317.0,1.36530752136258e-06,-0.280634436254428,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11938.0,1.08949596219164e-13,-0.559371620722194,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12589.0,1.58079670543651e-39,-1.11593215382348,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18438.0,0.0493345419099639,-0.248234563058946,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19301.0,0.000464711882792708,-0.280007754839693,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,269682.0,7.96865437336776e-08,-0.273085929528373,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,69076.0,0.0142556010417212,-0.222518840171685,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,231834.0,8.37024252603103e-13,-0.680638061574131,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71900.0,0.0098588490124322,-0.233639547903965,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,100756.0,0.0256074199592854,-0.301693038960744,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74111.0,0.0185285028551593,-0.211426219666178,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71772.0,2.16532938315205e-22,-0.560931845111082,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67397.0,0.000133004503827416,-0.271176804700603,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67235.0,0.0066050330781503,-0.292188729169488,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,264064.0,0.0119661832669023,-0.234575605898741,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22217.0,3.5190749382670803e-10,-0.462182502142291,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66537.0,9.06415445538112e-05,-0.197704856963293,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15505.0,7.89974946931488e-08,-0.445548607200532,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,93735.0,0.000201337691124259,-1.16937958556112,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12054.0,0.0264994274364959,-0.178236541451724,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,93677.0,0.0091468409253537,-0.286781725536385,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74570.0,0.0300920671391154,-0.13620586200188,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,29807.0,0.000544043380315307,-0.725271050587513,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14187.0,0.0016643386566305,-0.580403862087667,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12321.0,1.0175133646439099e-12,-0.332356538626451,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74340.0,3.23475199781188e-06,-0.344926758229049,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,27055.0,1.25118906083731e-07,-0.258341660529451,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,72649.0,0.0239458944980143,-0.287845311151936,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,101214.0,0.000329027352712805,-0.352796899232516,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,54722.0,0.0396757616621888,-0.562823489760392,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71720.0,1.96022478446227e-06,-0.794279970173227,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14489.0,0.0075427551315143,-0.24782195759049,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66881.0,0.000121945297162042,-0.230031256012601,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,101401.0,0.0065132948800496,-0.638063792021042,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22377.0,0.0010030878935695,-0.268845073980399,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68499.0,5.0446872618728305e-09,-0.319566199257832,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12785.0,6.88590894792033e-05,-0.305531314050461,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,232286.0,0.00020650092683341,-0.149357107863396,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22200.0,0.0051946361406581,-0.184543954225784,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,103963.0,0.0287729335185312,-0.112511680777699,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56505.0,0.0055787193335912,-0.193180626629904,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,53421.0,0.0263334878465048,-0.188893894616086,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66098.0,0.000742039345953261,-0.578688065812483,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71699.0,0.0156137440087348,-0.355497119613888,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22591.0,5.48420200190728e-23,-0.534172255110524,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74122.0,0.000248359589904576,-0.211528032165213,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20893.0,0.0185810562539298,-0.283077469534352,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67166.0,0.0023358125736496,-0.134174503452513,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,57436.0,9.76720668419885e-44,-1.57641236025149,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13730.0,4.14461077789039e-05,-0.632569950903434,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20901.0,0.000692047439679922,-0.141595431895265,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11569.0,0.000359844034988645,-0.207131257047209,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66964.0,0.029725239466671,-0.147150661862617,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16832.0,2.91301447474591e-19,-0.556603504120693,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16651.0,4.2647474226429195e-12,-0.304650077018741,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,79362.0,2.14780904312271e-05,-0.905806712682598,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71323.0,7.11369116160743e-05,-0.383188162930925,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14911.0,0.000423330417908609,-0.317736673861261,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12764.0,1.10457104467747e-13,-0.346595144348307,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20449.0,7.0912340650142e-13,-2.43478198759695,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,110379.0,0.043731083014029,-0.118026828823638,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,320560.0,4.10599987094532e-06,-0.417964282990615,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17000.0,0.0061849765786541,-0.255758626233161,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,28040.0,0.0156137440087348,-0.248342461639312,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,97387.0,1.49053176158561e-05,-0.358264027381088,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,232944.0,2.5011114011404e-05,-0.29255049477363,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13400.0,1.3894130863774502e-09,-0.273159359683146,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13401.0,1.78423086763226e-12,-0.485146771413446,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,101831.0,0.000317682268302508,-0.92671336337348,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,52428.0,3.3031556906382303e-09,-0.761370103108581,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67973.0,0.002448529918606,-0.249503623896035,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,23991.0,0.0046454488701176,-0.499147550614317,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,269951.0,7.07523196995268e-41,-1.22043377535385,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,57296.0,0.000920598396473313,-0.294592767786111,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70584.0,0.0001549354764187,-0.505475188704231,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68048.0,7.94846482136372e-05,-0.270029250946439,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66365.0,0.0489707079350023,-0.166971626759058,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70572.0,9.57118172940106e-10,-0.415334652172802,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,78388.0,1.98287798051407e-08,-0.475360320890037,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56018.0,2.34636696967144e-08,-0.301607153273829,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56420.0,2.9499047278209e-06,-0.247937761232711,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56312.0,6.5279264157705e-06,-0.576370969814361,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56347.0,0.0493076641245817,-0.137806826071903,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67711.0,1.24221251554024e-06,-0.412748011290924,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,26440.0,0.0416060271937644,-0.085288854215646,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12862.0,1.8611538425878402e-09,-0.341954802250112,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12055.0,0.000739323063797232,-0.32829477238621,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,233900.0,0.0186485699356233,-0.18023353972102,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18220.0,1.42873476727263e-05,-0.300412109157131,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,27414.0,0.000666874431723689,-0.562243484808971,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,29810.0,3.61626460828727e-10,-0.427126143276742,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74105.0,0.0069688715290384,-0.292897611127952,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,59052.0,0.0142707871904194,-0.188431661147499,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12585.0,0.0065471978533642,-0.712445717655938,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22787.0,0.000674315602346966,-1.1406800159011,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,233806.0,3.8062343364223296e-18,-0.901854823818593,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,233802.0,0.004016119714443,-0.178759519634454,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66356.0,0.0226535246657745,-0.170680467090513,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66165.0,0.0136451154904187,-0.13677608622604,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,101437.0,1.65188856276366e-07,-0.434659460010278,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,233575.0,0.0092803946642103,-0.231983840562579,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70495.0,3.55063978898737e-18,-0.691186859108722,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20947.0,0.0028381821057462,-0.227080256212177,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,236733.0,3.29167869358177e-07,-0.479104563681678,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,211577.0,2.0210132424797e-06,-0.906288171858256,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,72284.0,0.0491998596839272,-0.285932081884792,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13043.0,5.89799282268628e-05,-0.226279635690608,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,72584.0,0.0319864593840117,-0.209299854451234,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,209003.0,0.0357026945274992,-0.39947919697998,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,209268.0,2.55899849218767e-23,-1.49778189731814,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,73341.0,7.49745741563017e-05,-0.207570236617652,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14168.0,0.0364455775915902,-0.1602113249681,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,54630.0,0.0018715890240132,-0.34513497037216,spaceflight_v_ground_control,spaceflight,ground_control
